0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,-5252.6138,-28084.4629,22.4979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1416,0.7854,3.1416,0.0000,0.0000,0.0000,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1415,0.7854,-3.1416,0.0000,0.0000,0.0000,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1415,0.7854,-3.1416,0.0000,0.0000,0.0000,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1414,0.7854,-3.1415,0.0000,0.0000,0.0000,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.1414,0.7854,-3.1415,0.0000,0.0000,0.0000,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4612,0.0000,0.0000,0.0000,781.0730,-0.0006,0.0007,-3.1414,0.7854,-3.1415,0.0000,0.0000,0.0000,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4455,-4707.4771,-28629.2617,29.2439,770.7266,-0.0000,0.0013,-3.1414,0.7854,-3.1415,-4707.4771,-28629.2617,29.2439,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4270,-4702.8267,-28630.0859,26.8457,774.5870,-0.0006,0.0008,-3.1415,0.7854,-3.1415,-4707.3267,-28629.2891,29.1665,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.4058,-4705.0801,-28637.8027,24.4060,778.4479,0.0008,0.0003,-3.1415,0.7854,-3.1414,-4707.2402,-28629.5645,29.0061,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.3820,-4700.4272,-28638.6250,21.8821,782.3086,0.0003,-0.0002,-3.1414,0.7854,-3.1414,-4707.0010,-28629.8828,28.7562,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.3554,-4706.7974,-28628.4258,29.1335,770.6176,-0.0003,0.0013,-3.1414,0.7854,-3.1414,-4706.9521,-28629.8926,28.7242,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.3261,-4702.1484,-28629.2461,26.7013,774.4780,-0.0008,0.0008,-3.1414,0.7854,-3.1414,-4706.7539,-28629.9238,28.6160,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.2940,-4704.3926,-28636.9688,24.2411,778.3390,0.0006,0.0003,-3.1414,0.7854,-3.1414,-4706.6201,-28630.2012,28.4264,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.2593,-4699.8198,-28637.8652,21.8564,782.1998,0.0001,-0.0002,-3.1414,0.7854,-3.1414,-4706.3379,-28630.5176,28.1539,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.2218,-4706.2051,-28627.6758,29.0950,770.5088,-0.0005,0.0013,-3.1414,0.7854,-3.1413,-4706.2476,-28630.5195,28.1018,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.1817,-4708.4370,-28635.3750,26.6537,774.3693,0.0010,0.0008,-3.1414,0.7854,-3.1413,-4706.2324,-28630.7637,27.9757,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.1388,-4703.7920,-28636.2188,24.1881,778.2302,0.0004,0.0003,-3.1414,0.7854,-3.1413,-4706.0752,-28631.0391,27.7703,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.0933,-4699.1401,-28637.0332,21.8372,782.0911,-0.0001,-0.0002,-3.1414,0.7854,-3.1413,-4705.7676,-28631.3477,27.4854,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,22.0451,-4705.5420,-28626.8516,29.0656,770.4001,-0.0007,0.0013,-3.1414,0.7854,-3.1413,-4705.6528,-28631.3379,27.4235,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.9942,-4700.5278,-28639.5801,21.2930,782.9146,0.0004,-0.0002,-3.1414,0.7854,-3.1413,-4705.3813,-28631.7227,27.1198,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4629,21.9468,-4703.1313,-28635.4102,23.5548,778.1215,0.0002,0.0003,-3.1416,0.7854,3.1406,-4705.1860,-28631.9863,26.8787,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4629,21.9077,-4698.4316,-28636.1699,20.6234,781.9813,-0.0004,-0.0000,-3.1413,0.7853,3.1389,-4704.8398,-28632.2773,26.5415,1
-4703.1636,-28634.3926,24.9425,-5252.6055,-28084.4648,21.8776,-4709.2681,-28634.5020,19.2734,773.1512,0.0010,0.0001,-3.1403,0.7853,3.1373,-4704.8330,-28632.5195,26.1504,1
-4703.1636,-28634.3926,24.9425,-5252.6011,-28084.4648,21.8565,-4707.0869,-28633.7637,21.7224,774.1507,0.0005,0.0010,-3.1386,0.7852,3.1358,-4704.7700,-28632.7363,25.8291,1
-4703.1636,-28634.3926,24.9425,-5252.5952,-28084.4688,21.8443,-4702.4878,-28634.6133,16.6799,778.0117,-0.0000,0.0005,-3.1363,0.7852,3.1344,-4704.5679,-28632.9746,25.3435,1
-4703.1636,-28634.3926,24.9425,-5252.5889,-28084.4707,21.8410,-4697.6396,-28635.2168,18.8214,781.8517,-0.0006,0.0016,-3.1333,0.7852,3.1332,-4704.2114,-28633.2324,24.9154,1
-4703.1636,-28634.3926,24.9425,-5252.5825,-28084.4746,21.8457,-4710.8408,-28631.9023,23.0624,770.1611,0.0008,0.0031,-3.1298,0.7852,3.1324,-4704.2705,-28633.3789,24.6164,1
-4703.1636,-28634.3926,24.9425,-5252.5767,-28084.4785,21.8566,-4706.2056,-28632.7344,17.7919,774.0214,0.0003,0.0026,-3.1261,0.7853,3.1324,-4704.1982,-28633.5449,24.1520,1
-4703.1636,-28634.3926,24.9425,-5252.5723,-28084.4844,21.8715,-4701.5610,-28633.5039,13.1993,777.8822,-0.0003,0.0021,-3.1229,0.7854,3.1331,-4703.9849,-28633.7266,23.5355,1
-4703.1636,-28634.3926,24.9425,-5252.5693,-28084.4863,21.8878,-4708.2212,-28630.8516,27.8039,771.2583,0.0003,0.0053,-3.1206,0.7854,3.1342,-4703.9863,-28633.8164,23.3762,1
-4703.1636,-28634.3926,24.9425,-5252.5684,-28084.4883,21.9035,-4710.2705,-28631.1445,27.7108,770.0178,0.0007,0.0053,-3.1194,0.7855,3.1355,-4704.0679,-28633.9023,23.2336,1
-4703.1636,-28634.3926,24.9425,-5252.5684,-28084.4902,21.9174,-4705.5996,-28631.9570,25.8867,773.8779,0.0001,0.0048,-3.1192,0.7856,3.1367,-4704.0151,-28634.0039,23.0505,1
-4703.1636,-28634.3926,24.9425,-5252.5698,-28084.4902,21.9294,-4700.9277,-28632.7441,24.5988,777.7385,-0.0004,0.0043,-3.1203,0.7857,3.1374,-4703.8188,-28634.1211,22.8406,1
-4703.1636,-28634.3926,24.9425,-5252.5718,-28084.4883,21.9397,-4703.3110,-28640.5605,23.2463,781.5927,0.0010,0.0037,-3.1218,0.7857,3.1377,-4703.6958,-28634.4805,22.5995,1
-4703.1636,-28634.3926,24.9425,-5252.5742,-28084.4863,21.9482,-4709.6304,-28630.2754,32.0104,769.9027,0.0005,0.0052,-3.1234,0.7858,3.1382,-4703.7812,-28634.5176,22.6532,1
-4703.1636,-28634.3926,24.9425,-5252.5771,-28084.4863,21.9549,-4704.9824,-28631.0996,31.2794,773.7628,-0.0001,0.0047,-3.1251,0.7858,3.1388,-4703.7314,-28634.5664,22.7103,1
-4703.1636,-28634.3926,24.9425,-5252.5806,-28084.4844,21.9597,-4700.3228,-28631.8926,30.6506,777.6235,-0.0006,0.0042,-3.1270,0.7858,3.1394,-4703.5371,-28634.6270,22.7717,1
-4703.1636,-28634.3926,24.9425,-5252.5840,-28084.4805,21.9628,-4702.6748,-28639.7734,23.7036,781.4995,0.0009,0.0024,-3.1290,0.7859,3.1400,-4703.4146,-28634.9316,22.6329,1
-4703.1636,-28634.3926,24.9425,-5252.5879,-28084.4785,21.9643,-4709.0293,-28629.5020,32.8911,769.8093,0.0003,0.0039,-3.1312,0.7859,3.1405,-4703.4995,-28634.9082,22.8010,1
-4703.1636,-28634.3926,24.9425,-5252.5923,-28084.4766,21.9646,-4704.3872,-28630.3145,32.5761,773.6694,-0.0003,0.0034,-3.1335,0.7859,3.1409,-4703.4487,-28634.8984,22.9845,1
-4703.1636,-28634.3926,24.9425,-5252.5962,-28084.4727,21.9645,-4707.8262,-28628.5781,36.6589,770.0788,-0.0000,0.0039,-3.1358,0.7860,3.1413,-4703.5146,-28634.8145,23.3271,1
-4703.1636,-28634.3926,24.9425,-5252.6001,-28084.4707,21.9647,-4702.2930,-28639.2422,23.5179,781.4143,0.0006,0.0008,-3.1379,0.7854,3.1415,-4703.4131,-28635.0586,23.2752,1
-4703.1636,-28634.3926,24.9425,-5252.6035,-28084.4668,21.9652,-4697.7876,-28640.1113,32.3594,785.2751,0.0001,0.0023,-3.1396,0.7852,-3.1415,-4703.1685,-28635.3340,23.5071,1
-4703.1636,-28634.3926,24.9425,-5252.6060,-28084.4648,21.9658,-4704.2441,-28630.0469,30.9086,773.5840,-0.0005,0.0018,-3.1410,0.7850,-3.1414,-4703.1201,-28635.2930,23.7172,1
-4703.1636,-28634.3926,24.9425,-5252.6084,-28084.4629,21.9666,-4706.6133,-28637.8730,29.3599,777.4449,0.0010,0.0013,3.1411,0.7848,-3.1414,-4703.1528,-28635.4902,23.8928,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4609,21.9672,-4701.5068,-28638.3125,22.3823,781.3240,0.0003,-0.0002,3.1404,0.7846,-3.1413,-4703.0322,-28635.7012,23.8561,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4609,21.9678,-4706.6748,-28634.7812,30.4695,775.2196,0.0005,0.0014,3.1399,0.7844,-3.1413,-4703.0762,-28635.8008,24.0764,1
-4703.1636,-28634.3926,24.9425,-5252.6128,-28084.4590,21.9681,-4703.4668,-28629.1621,27.7321,773.4935,-0.0008,0.0008,3.1398,0.7842,-3.1413,-4703.0273,-28635.7129,24.2222,1
-4703.1636,-28634.3926,24.9425,-5252.6133,-28084.4590,21.9682,-4699.6973,-28637.8535,23.0265,782.2812,-0.0002,-0.0002,3.1398,0.7840,-3.1414,-4702.8608,-28635.8867,24.2229,1
-4703.1636,-28634.3926,24.9425,-5252.6133,-28084.4590,21.9681,-4700.7515,-28637.4082,21.5794,781.2214,-0.0001,-0.0005,3.1400,0.7838,-3.1414,-4702.7231,-28636.0469,24.1735,1
-4703.1636,-28634.3926,24.9425,-5252.6133,-28084.4590,21.9678,-4696.2271,-28638.3086,28.6543,785.0824,-0.0007,0.0010,3.1404,0.7835,-3.1414,-4702.4399,-28636.2344,24.3430,1
-4703.1636,-28634.3926,24.9425,-5252.6128,-28084.4590,21.9673,-4709.5962,-28635.1445,25.7244,773.3909,0.0008,0.0005,3.1409,0.7833,-3.1414,-4702.5747,-28636.3203,24.4282,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4609,21.9666,-4705.0732,-28636.1133,22.8264,777.2518,0.0002,0.0000,3.1415,0.7831,-3.1415,-4702.5815,-28636.4316,24.4215,1
-4703.1636,-28634.3926,24.9425,-5252.6118,-28084.4609,21.9659,-4700.0757,-28636.5801,21.2508,781.1102,-0.0005,-0.0002,-3.1411,0.7829,-3.1415,-4702.4355,-28636.5547,24.3596,1
-4703.1636,-28634.3926,24.9425,-5252.6108,-28084.4609,21.9651,-4695.5464,-28637.4785,28.1142,784.9710,-0.0010,0.0013,-3.1404,0.7827,-3.1415,-4702.1431,-28636.7012,24.5089,1
-4703.1636,-28634.3926,24.9425,-5252.6104,-28084.4629,21.9644,-4708.9199,-28634.3320,25.0860,773.2796,0.0004,0.0008,-3.1398,0.7825,-3.1415,-4702.2681,-28636.7441,24.5687,1
-4703.1636,-28634.3926,24.9425,-5252.6094,-28084.4629,21.9636,-4704.3975,-28635.2930,22.1644,777.1405,-0.0001,0.0003,-3.1392,0.7823,-3.1416,-4702.2642,-28636.8105,24.5342,1
-4703.1636,-28634.3926,24.9425,-5252.6084,-28084.4648,21.9629,-4699.3911,-28635.7402,21.2922,780.9953,-0.0008,0.0002,-3.1386,0.7820,-3.1416,-4702.1060,-28636.8828,24.4656,1
-4703.1636,-28634.3926,24.9425,-5252.6079,-28084.4648,21.9623,-4694.8618,-28636.6309,28.2721,784.8561,-0.0014,0.0017,-3.1381,0.7818,3.1416,-4701.8008,-28636.9785,24.6119,1
-4703.1636,-28634.3926,24.9425,-5252.6069,-28084.4648,21.9617,-4708.2383,-28633.5020,25.4062,773.1649,0.0001,0.0012,-3.1376,0.7816,3.1416,-4701.9126,-28636.9688,24.6743,1
-4703.1636,-28634.3926,24.9425,-5252.6064,-28084.4668,21.9613,-4703.1919,-28634.1680,24.7453,777.1927,-0.0006,0.0012,-3.1373,0.7814,3.1416,-4701.8774,-28636.9707,24.7157,1
-4703.1636,-28634.3926,24.9425,-5252.6060,-28084.4668,21.9609,-4698.7134,-28634.9043,21.5040,780.8811,-0.0012,0.0005,-3.1370,0.7812,3.1415,-4701.7046,-28636.9863,24.6520,1
-4703.1636,-28634.3926,24.9425,-5252.6055,-28084.4668,21.9607,-4700.8394,-28642.4434,28.7223,784.7420,0.0003,0.0020,-3.1368,0.7815,3.1415,-4701.5952,-28637.2363,24.8108,1
-4703.1636,-28634.3926,24.9425,-5252.6050,-28084.4668,21.9605,-4707.1445,-28632.2539,26.0861,773.0507,-0.0003,0.0015,-3.1367,0.7815,3.1415,-4701.6909,-28637.1660,24.8936,1
-4703.1636,-28634.3926,24.9425,-5252.6050,-28084.4668,21.9604,-4702.5063,-28633.0879,23.6011,776.9116,-0.0008,0.0010,-3.1366,0.7815,3.1415,-4701.6509,-28637.1113,24.8974,1
-4703.1636,-28634.3926,24.9425,-5252.6045,-28084.4688,21.9604,-4697.9277,-28633.9570,21.7083,780.7695,-0.0014,0.0007,-3.1366,0.7815,3.1415,-4701.4683,-28637.0742,24.8365,1
-4703.1636,-28634.3926,24.9425,-5252.6045,-28084.4688,21.9605,-4699.8188,-28641.2754,29.1250,784.6303,0.0001,0.0022,-3.1366,0.7823,3.1415,-4701.3408,-28637.2617,25.0044,1
-4703.1636,-28634.3926,24.9425,-5252.6045,-28084.4688,21.9606,-4705.9951,-28630.9473,26.6549,772.9390,-0.0005,0.0017,-3.1367,0.7825,3.1415,-4701.4116,-28637.1230,25.1021,1
-4703.1636,-28634.3926,24.9425,-5252.6050,-28084.4688,21.9607,-4701.2036,-28631.6211,24.3192,776.7999,-0.0010,0.0012,-3.1368,0.7828,3.1415,-4701.3403,-28636.9922,25.1263,1
-4703.1636,-28634.3926,24.9425,-5252.6050,-28084.4688,21.9609,-4703.6763,-28639.5469,21.8146,780.6602,0.0006,0.0006,-3.1369,0.7837,3.1415,-4701.3496,-28637.1035,25.0670,1
-4703.1636,-28634.3926,24.9425,-5252.6050,-28084.4668,21.9611,-4702.6494,-28633.7344,27.3928,777.2816,-0.0003,0.0017,-3.1371,0.7842,3.1415,-4701.3335,-28637.0312,25.1781,1
-4703.1636,-28634.3926,24.9425,-5252.6055,-28084.4668,21.9612,-4704.8306,-28629.6191,26.9124,772.8298,-0.0005,0.0016,-3.1372,0.7847,3.1415,-4701.3931,-28636.8184,25.2777,1
-4703.1636,-28634.3926,24.9425,-5252.6055,-28084.4668,21.9614,-4699.9062,-28630.1504,24.6168,776.6907,-0.0010,0.0011,-3.1374,0.7852,3.1415,-4701.3027,-28636.6055,25.3052,1
-4703.1636,-28634.3926,24.9425,-5252.6055,-28084.4668,21.9616,-4702.6475,-28638.3711,21.8172,780.5522,0.0007,0.0005,-3.1376,0.7865,3.1415,-4701.2988,-28636.6445,25.2400,1
-4703.1636,-28634.3926,24.9425,-5252.6060,-28084.4668,21.9618,-4697.5815,-28638.7305,29.3186,784.4131,0.0002,0.0020,-3.1377,0.7873,3.1415,-4701.1377,-28636.6992,25.4056,1
