0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0
0.0000,0.0000,0.0000,-5252.6138,-28084.4629,21.8767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1416,0.7854,3.1416,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.8749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1416,0.7854,3.1416,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.8702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1416,0.7854,3.1416,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.8628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1416,0.7854,3.1416,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.8527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1416,0.7854,3.1416,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.8398,0.0000,0.0000,0.0000,776.8304,-0.0009,0.0002,3.1416,0.7854,3.1416,0
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.8241,-5082.1426,-27973.7480,-731.9389,780.6909,0.0005,-0.0003,3.1416,0.7854,3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.8057,-5088.8223,-27974.6016,-737.5563,784.5518,-0.0000,0.0012,3.1416,0.7854,3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.7846,-5089.2930,-27979.2793,-726.2660,772.8604,-0.0006,0.0007,3.1416,0.7854,3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.7607,-5085.1992,-27972.2812,-728.3629,776.7216,0.0008,0.0002,3.1416,0.7854,3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.7340,-5082.3677,-27974.7969,-732.1204,780.5820,0.0003,-0.0003,3.1416,0.7854,3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.7047,-5090.8081,-27979.0273,-725.8600,772.1046,-0.0006,0.0010,3.1416,0.7854,3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.6726,-6015.7202,-27976.3145,12.4805,770.7866,0.0002,-0.0000,3.1416,0.7854,-3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.6378,-6021.1890,-27973.3164,13.4079,776.6127,0.0006,0.0002,3.1416,0.7854,-3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.6003,-6025.4224,-27975.8379,11.3753,780.4731,0.0001,-0.0003,3.1416,0.7854,-3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.5601,-6029.5098,-27976.7031,19.0298,784.3341,-0.0005,0.0012,3.1416,0.7854,-3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.5172,-6016.9883,-27971.8789,15.4349,772.6427,0.0010,0.0007,3.1416,0.7854,-3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.4715,-6021.2305,-27974.3457,13.5663,776.5042,0.0004,0.0003,3.1416,0.7854,-3.1416,1
-4703.1636,-28634.3926,24.9425,-5252.6089,-28084.4590,21.4342,-5114.9434,-27974.4941,-738.7790,780.3647,-0.0001,-0.0002,3.1388,0.7854,3.1377,1
-4703.1636,-28634.3926,24.9425,-5252.6064,-28084.4590,21.4316,-5112.4033,-27976.5938,-742.5870,784.2255,-0.0007,0.0013,3.1401,0.7854,3.1383,1
-4703.1636,-28634.3926,24.9425,-5252.6099,-28084.4609,21.4390,-5094.4932,-27972.8340,-726.4589,772.5341,0.0007,0.0008,3.1409,0.7852,3.1411,1
-4703.1636,-28634.3926,24.9425,-5252.6123,-28084.4609,21.4454,-6021.3472,-27976.1465,11.1925,776.3948,0.0001,0.0002,3.1414,0.7852,-3.1409,1
-4703.1636,-28634.3926,24.9425,-5252.6133,-28084.4629,21.4487,-5093.2549,-27978.3691,777.8522,780.2553,-0.0004,-0.0003,-3.1412,0.7852,-3.1401,1
-4703.1636,-28634.3926,24.9425,-5252.6138,-28084.4629,21.4491,-5090.9585,-27981.4219,781.7743,784.1161,-0.0010,0.0012,-3.1407,0.7851,-3.1396,1
-4703.1636,-28634.3926,24.9425,-5252.6133,-28084.4648,21.4473,-5094.8481,-27975.6445,769.7202,772.4247,0.0005,0.0007,-3.1405,0.7851,-3.1397,1
